;ID;RegioS;Perioden;TotaleOppervlakte_1;TotaalVerkeersterrein_2;Spoorterrein_3;Wegverkeersterrein_4;Vliegveld_5;TotaalBebouwdTerrein_6;Woonterrein_7;TerreinVoorDetailhandelEnHoreca_8;TerreinVoorOpenbareVoorzieningen_9;TerreinVoorSociaalCultureleVoorz_10;Bedrijventerrein_11;TotaalSemiBebouwdTerrein_12;Stortplaats_13;Wrakkenopslagplaats_14;Begraafplaats_15;Delfstofwinplaats_16;Bouwterrein_17;SemiVerhardOverigTerrein_18;TotaalRecreatieterrein_19;ParkEnPlantsoen_20;Sportterrein_21;Volkstuin_22;DagrecreatiefTerrein_23;VerblijfsrecreatiefTerrein_24;TotaalAgrarischTerrein_25;TerreinVoorGlastuinbouw_26;OverigAgrarischTerrein_27;TotaalBosEnOpenNatuurlijkTerrein_28;Bos_29;OpenDroogNatuurlijkTerrein_30;OpenNatNatuurlijkTerrein_31;TotaalBinnenwater_32;IJsselmeerMarkermeer_33;AfgeslotenZeearm_34;RijnEnMaas_35;Randmeer_36;Spaarbekken_37;RecreatiefBinnenwater_38;BinnenwaterVoorDelfstofwinning_39;VloeiEnOfSlibveld_40;OverigBinnenwater_41;TotaalBuitenwater_42;WaddenzeeEemsDollard_43;Oosterschelde_44;Westerschelde_45;Noordzee_46
999;999;Amerongen;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1000;1000;Amersfoort;1996;5665.0;337.0;95.0;243.0;0.0;2148.0;1500.0;47.0;141.0;195.0;265.0;161.0;38.0;0.0;8.0;0.0;110.0;5.0;306.0;119.0;143.0;25.0;18.0;0.0;2156.0;0.0;2156.0;484.0;455.0;29.0;0.0;74.0;;;;;0.0;1.0;0.0;0.0;73.0;;;;;
1001;1001;Amersfoort;2000;6378.0;404.0;85.0;320.0;0.0;2277.0;1583.0;53.0;138.0;186.0;317.0;180.0;43.0;0.0;8.0;0.0;123.0;5.0;356.0;166.0;149.0;19.0;21.0;2.0;2537.0;0.0;2537.0;534.0;502.0;32.0;0.0;90.0;;;;;0.0;4.0;0.0;0.0;86.0;;;;;
1002;1002;Amersfoort;2003;6378.0;441.0;104.0;337.0;0.0;2388.0;1594.0;65.0;154.0;227.0;347.0;198.0;44.0;0.0;9.0;0.0;141.0;5.0;346.0;139.0;155.0;21.0;22.0;9.0;2414.0;0.0;2414.0;496.0;464.0;32.0;0.0;95.0;;;;;0.0;4.0;0.0;0.0;91.0;;;;;
1003;1003;Amersfoort;2006;6378.0;442.0;90.0;351.0;0.0;2483.0;1686.0;64.0;154.0;204.0;374.0;306.0;44.0;0.0;9.0;0.0;248.0;5.0;360.0;140.0;168.0;21.0;22.0;9.0;2176.0;0.0;2176.0;511.0;478.0;33.0;0.0;101.0;;;;;0.0;4.0;0.0;0.0;97.0;;;;;
1004;1004;Amersfoort;2008;6378.0;443.0;86.0;356.0;0.0;2541.0;1698.0;74.0;155.0;213.0;401.0;284.0;43.0;0.0;9.0;0.0;228.0;5.0;396.0;177.0;169.0;18.0;21.0;9.0;2102.0;0.0;2102.0;512.0;479.0;33.0;0.0;100.0;;;;;0.0;9.0;0.0;0.0;91.0;;;;;
1005;1005;Amersfoort;2010;6378.0;450.0;88.0;362.0;0.0;2531.0;1702.0;77.0;143.0;198.0;411.0;350.0;39.0;0.0;9.0;0.0;297.0;5.0;408.0;190.0;170.0;19.0;19.0;9.0;2024.0;0.0;2024.0;511.0;478.0;33.0;0.0;105.0;;;;;0.0;9.0;0.0;0.0;95.0;;;;;
1006;1006;Amersfoort;2012;6386.0;454.0;89.0;365.0;0.0;2604.0;1762.0;78.0;141.0;201.0;422.0;326.0;32.0;0.0;9.0;0.0;280.0;5.0;405.0;191.0;167.0;18.0;19.0;10.0;1975.0;0.0;1975.0;513.0;475.0;39.0;0.0;109.0;;;;;0.0;9.0;0.0;0.0;100.0;;;;;
1007;1007;Amersfoort;2015;6386.0;454.0;89.0;364.0;0.0;2620.0;1782.0;93.0;142.0;207.0;396.0;233.0;32.0;0.0;9.0;0.0;187.0;5.0;468.0;221.0;200.0;18.0;19.0;10.0;1945.0;0.0;1945.0;542.0;484.0;54.0;4.0;124.0;;;;;0.0;4.0;0.0;0.0;120.0;;;;;
1008;1008;Ammerzoden;1996;1046.0;40.0;0.0;40.0;0.0;87.0;68.0;0.0;0.0;2.0;18.0;3.0;0.0;0.0;1.0;0.0;2.0;1.0;22.0;6.0;11.0;1.0;3.0;1.0;822.0;7.0;815.0;15.0;9.0;0.0;6.0;56.0;;;29.0;;0.0;2.0;0.0;0.0;26.0;;;;;
1009;1009;Ammerzoden;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1010;1010;Ammerzoden;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1011;1011;Ammerzoden;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1012;1012;Ammerzoden;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1013;1013;Ammerzoden;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1014;1014;Ammerzoden;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1015;1015;Ammerzoden;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1016;1016;Amstelveen;1996;4237.0;205.0;1.0;204.0;0.0;1185.0;1011.0;33.0;12.0;60.0;70.0;42.0;0.0;5.0;1.0;0.0;21.0;16.0;398.0;75.0;198.0;27.0;98.0;0.0;1935.0;235.0;1701.0;263.0;260.0;0.0;3.0;210.0;;;;;0.0;60.0;0.0;0.0;150.0;;;;;
1017;1017;Amstelveen;2000;4237.0;200.0;0.0;200.0;0.0;1197.0;1018.0;35.0;12.0;62.0;70.0;35.0;0.0;5.0;1.0;0.0;25.0;4.0;411.0;88.0;199.0;25.0;99.0;0.0;1915.0;240.0;1675.0;267.0;265.0;0.0;3.0;212.0;;;;;0.0;60.0;0.0;0.0;152.0;;;;;
1018;1018;Amstelveen;2003;4405.0;217.0;2.0;215.0;0.0;1214.0;1003.0;32.0;24.0;74.0;81.0;34.0;0.0;4.0;1.0;0.0;28.0;1.0;457.0;104.0;186.0;16.0;141.0;9.0;1821.0;185.0;1636.0;407.0;382.0;0.0;25.0;255.0;;;;;0.0;64.0;0.0;0.0;191.0;;;;;
1019;1019;Amstelveen;2006;4405.0;208.0;0.0;208.0;0.0;1179.0;941.0;35.0;22.0;66.0;114.0;59.0;0.0;4.0;1.0;0.0;52.0;1.0;504.0;146.0;183.0;25.0;140.0;9.0;1790.0;183.0;1606.0;407.0;381.0;0.0;26.0;259.0;;;;;0.0;29.0;0.0;0.0;229.0;;;;;
1020;1020;Amstelveen;2008;4405.0;214.0;0.0;214.0;0.0;1177.0;936.0;39.0;19.0;65.0;119.0;109.0;0.0;4.0;1.0;0.0;103.0;1.0;501.0;143.0;183.0;26.0;139.0;9.0;1732.0;178.0;1554.0;410.0;385.0;0.0;25.0;261.0;;;;;0.0;29.0;0.0;0.0;232.0;;;;;
1021;1021;Amstelveen;2010;4405.0;210.0;0.0;210.0;0.0;1198.0;950.0;39.0;15.0;69.0;125.0;136.0;0.0;4.0;1.0;0.0;131.0;0.0;478.0;146.0;159.0;26.0;139.0;9.0;1684.0;154.0;1529.0;435.0;410.0;0.0;25.0;264.0;;;;;0.0;29.0;0.0;0.0;235.0;;;;;
1022;1022;Amstelveen;2012;4408.0;211.0;0.0;211.0;0.0;1185.0;924.0;50.0;16.0;63.0;132.0;113.0;0.0;4.0;1.0;0.0;108.0;0.0;570.0;200.0;198.0;23.0;141.0;9.0;1601.0;139.0;1461.0;441.0;414.0;0.0;27.0;287.0;;;;;0.0;33.0;0.0;0.0;254.0;;;;;
1023;1023;Amstelveen;2015;4408.0;207.0;0.0;207.0;0.0;1219.0;949.0;49.0;16.0;62.0;144.0;65.0;0.0;2.0;1.0;0.0;63.0;0.0;584.0;210.0;198.0;23.0;145.0;9.0;1595.0;122.0;1473.0;442.0;411.0;0.0;32.0;295.0;;;;;0.0;33.0;0.0;0.0;262.0;;;;;
1024;1024;Amsterdam;1996;21236.0;1220.0;325.0;895.0;0.0;7448.0;4749.0;142.0;239.0;408.0;1909.0;1428.0;151.0;19.0;117.0;0.0;1006.0;135.0;2385.0;1170.0;737.0;329.0;125.0;24.0;2996.0;33.0;2963.0;380.0;208.0;0.0;172.0;5379.0;2512.0;;;;0.0;238.0;0.0;1.0;2629.0;;;;;
1025;1025;Amsterdam;2000;21907.0;1266.0;313.0;953.0;0.0;7645.0;4848.0;162.0;226.0;407.0;2002.0;1739.0;154.0;20.0;119.0;0.0;1375.0;71.0;2459.0;1205.0;776.0;334.0;124.0;20.0;2946.0;28.0;2918.0;443.0;243.0;0.0;200.0;5409.0;2428.0;;;;0.0;241.0;58.0;18.0;2664.0;;;;;
1026;1026;Amsterdam;2003;21907.0;1310.0;310.0;1000.0;0.0;7629.0;4759.0;153.0;253.0;368.0;2097.0;1789.0;142.0;19.0;115.0;0.0;1461.0;52.0;2601.0;1361.0;753.0;347.0;120.0;20.0;2825.0;28.0;2797.0;437.0;208.0;0.0;229.0;5314.0;2264.0;;;;0.0;289.0;0.0;10.0;2751.0;;;;;
1027;1027;Amsterdam;2006;21944.0;1343.0;320.0;1023.0;0.0;7789.0;4647.0;204.0;274.0;390.0;2274.0;1603.0;89.0;13.0;116.0;0.0;1334.0;52.0;2588.0;1392.0;723.0;335.0;117.0;20.0;2807.0;29.0;2778.0;463.0;198.0;46.0;219.0;5352.0;2272.0;;;;0.0;316.0;0.0;1.0;2763.0;;;;;
1028;1028;Amsterdam;2008;21944.0;1367.0;324.0;1043.0;0.0;7875.0;4573.0;331.0;211.0;374.0;2386.0;1512.0;89.0;14.0;114.0;0.0;1250.0;46.0;2536.0;1343.0;724.0;334.0;116.0;20.0;2822.0;30.0;2792.0;463.0;197.0;41.0;225.0;5369.0;2275.0;;;;0.0;315.0;0.0;1.0;2778.0;;;;;
1029;1029;Amsterdam;2010;21944.0;1357.0;327.0;1030.0;0.0;7934.0;4550.0;370.0;196.0;351.0;2466.0;1530.0;0.0;14.0;114.0;0.0;1359.0;43.0;2507.0;1331.0;706.0;332.0;117.0;20.0;2800.0;30.0;2770.0;460.0;190.0;58.0;212.0;5357.0;2265.0;;;;0.0;323.0;0.0;1.0;2768.0;;;;;
1030;1030;Amsterdam;2012;21932.0;1347.0;326.0;1022.0;0.0;8057.0;4463.0;479.0;195.0;386.0;2534.0;1338.0;0.0;13.0;115.0;0.0;1165.0;45.0;2655.0;1484.0;709.0;320.0;125.0;19.0;2686.0;30.0;2655.0;448.0;194.0;56.0;198.0;5401.0;2297.0;;;;0.0;343.0;0.0;12.0;2749.0;;;;;
1031;1031;Amsterdam;2015;21949.0;1411.0;324.0;1086.0;0.0;8033.0;4492.0;473.0;197.0;380.0;2489.0;1184.0;0.0;13.0;115.0;0.0;1010.0;46.0;2697.0;1530.0;700.0;321.0;126.0;19.0;2711.0;28.0;2683.0;515.0;193.0;47.0;275.0;5399.0;2291.0;;;;0.0;355.0;0.0;1.0;2753.0;;;;;
1032;1032;Andijk;1996;4769.0;62.0;0.0;62.0;0.0;182.0;111.0;0.0;53.0;2.0;16.0;33.0;0.0;0.0;1.0;0.0;6.0;26.0;79.0;4.0;23.0;1.0;21.0;30.0;1720.0;14.0;1706.0;45.0;44.0;0.0;1.0;2649.0;2470.0;;;;96.0;12.0;0.0;0.0;71.0;;;;;
1033;1033;Andijk;2000;4769.0;65.0;0.0;65.0;0.0;192.0;113.0;0.0;54.0;2.0;23.0;32.0;0.0;0.0;1.0;0.0;6.0;24.0;80.0;3.0;22.0;1.0;23.0;29.0;1707.0;17.0;1691.0;44.0;44.0;0.0;0.0;2649.0;2470.0;;;;96.0;12.0;0.0;0.0;71.0;;;;;
1034;1034;Andijk;2003;4769.0;65.0;0.0;65.0;0.0;197.0;119.0;0.0;53.0;0.0;25.0;42.0;0.0;0.0;1.0;0.0;15.0;25.0;84.0;3.0;21.0;1.0;30.0;29.0;1694.0;20.0;1674.0;38.0;29.0;0.0;9.0;2651.0;2472.0;;;;96.0;12.0;0.0;0.0;71.0;;;;;
1035;1035;Andijk;2006;4769.0;67.0;0.0;67.0;0.0;213.0;118.0;3.0;55.0;0.0;37.0;26.0;0.0;0.0;1.0;0.0;4.0;21.0;88.0;3.0;22.0;2.0;29.0;32.0;1679.0;29.0;1650.0;41.0;33.0;0.0;8.0;2655.0;2472.0;;;;96.0;12.0;0.0;0.0;74.0;;;;;
1036;1036;Andijk;2008;4769.0;67.0;0.0;67.0;0.0;217.0;122.0;2.0;55.0;0.0;38.0;79.0;0.0;0.0;1.0;0.0;53.0;24.0;88.0;3.0;22.0;2.0;29.0;32.0;1623.0;89.0;1534.0;40.0;32.0;0.0;8.0;2655.0;2472.0;;;;96.0;12.0;0.0;0.0;75.0;;;;;
1037;1037;Andijk;2010;4769.0;66.0;0.0;66.0;0.0;222.0;127.0;2.0;55.0;0.0;39.0;38.0;0.0;0.0;1.0;0.0;18.0;19.0;89.0;3.0;23.0;2.0;30.0;32.0;1646.0;87.0;1558.0;42.0;31.0;0.0;11.0;2666.0;2472.0;;;;96.0;12.0;0.0;0.0;86.0;;;;;
1038;1038;Andijk;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1039;1039;Andijk;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1040;1040;Angerlo;1996;3026.0;84.0;0.0;84.0;0.0;89.0;73.0;0.0;0.0;0.0;16.0;107.0;0.0;0.0;1.0;52.0;38.0;16.0;150.0;1.0;9.0;0.0;99.0;42.0;2121.0;0.0;2121.0;60.0;51.0;0.0;9.0;414.0;;;52.0;;0.0;259.0;71.0;0.0;32.0;;;;;
1041;1041;Angerlo;2000;3026.0;81.0;0.0;81.0;0.0;96.0;83.0;0.0;0.0;0.0;13.0;64.0;0.0;0.0;1.0;44.0;7.0;12.0;182.0;1.0;9.0;0.0;104.0;68.0;2083.0;0.0;2083.0;106.0;60.0;0.0;46.0;414.0;;;52.0;;0.0;257.0;71.0;0.0;34.0;;;;;
1042;1042;Angerlo;2003;3026.0;78.0;0.0;78.0;0.0;97.0;84.0;0.0;0.0;0.0;14.0;60.0;0.0;0.0;2.0;39.0;6.0;13.0;168.0;2.0;8.0;0.0;83.0;75.0;2127.0;0.0;2127.0;61.0;59.0;0.0;2.0;436.0;;;53.0;;0.0;268.0;80.0;0.0;35.0;;;;;
1043;1043;Angerlo;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1044;1044;Angerlo;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1045;1045;Angerlo;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1046;1046;Angerlo;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1047;1047;Angerlo;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1048;1048;Anloo;1996;9237.0;190.0;0.0;190.0;0.0;198.0;195.0;1.0;2.0;0.0;0.0;35.0;0.0;0.0;5.0;16.0;14.0;0.0;95.0;3.0;26.0;0.0;0.0;65.0;7483.0;0.0;7483.0;1185.0;1026.0;152.0;7.0;51.0;;;;;0.0;3.0;0.0;0.0;48.0;;;;;
1049;1049;Anloo;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1050;1050;Anloo;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1051;1051;Anloo;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1052;1052;Anloo;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1053;1053;Anloo;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1054;1054;Anloo;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1055;1055;Anloo;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1056;1056;Anna Paulowna;1996;7879.0;215.0;21.0;194.0;0.0;230.0;218.0;0.0;5.0;0.0;6.0;27.0;6.0;0.0;4.0;0.0;2.0;15.0;52.0;18.0;26.0;4.0;1.0;3.0;6864.0;3.0;6862.0;53.0;11.0;0.0;41.0;295.0;;;;;0.0;2.0;0.0;0.0;293.0;143.0;143.0;;;
1057;1057;Anna Paulowna;2000;7879.0;213.0;20.0;193.0;0.0;240.0;225.0;0.0;5.0;0.0;9.0;36.0;6.0;0.0;4.0;0.0;11.0;15.0;68.0;19.0;38.0;4.0;3.0;4.0;6801.0;3.0;6798.0;86.0;45.0;0.0;41.0;293.0;;;;;0.0;2.0;0.0;0.0;291.0;143.0;143.0;;;
1058;1058;Anna Paulowna;2003;7881.0;200.0;19.0;181.0;0.0;269.0;239.0;4.0;10.0;0.0;16.0;41.0;6.0;0.0;4.0;0.0;13.0;18.0;67.0;23.0;29.0;5.0;5.0;4.0;6779.0;4.0;6775.0;112.0;41.0;17.0;54.0;289.0;;;;;0.0;2.0;0.0;0.0;288.0;124.0;124.0;;;
1059;1059;Anna Paulowna;2006;7881.0;211.0;19.0;191.0;0.0;277.0;251.0;3.0;7.0;0.0;17.0;85.0;6.0;0.0;4.0;0.0;53.0;22.0;60.0;18.0;31.0;3.0;5.0;4.0;6722.0;4.0;6718.0;104.0;41.0;29.0;35.0;297.0;;;;;0.0;2.0;0.0;0.0;295.0;124.0;124.0;;;
1060;1060;Anna Paulowna;2008;7881.0;213.0;20.0;194.0;0.0;274.0;245.0;5.0;7.0;0.0;17.0;92.0;6.0;0.0;4.0;0.0;67.0;16.0;56.0;14.0;30.0;3.0;5.0;4.0;6722.0;4.0;6718.0;106.0;41.0;29.0;37.0;293.0;;;;;0.0;2.0;0.0;0.0;291.0;124.0;124.0;;;
1061;1061;Anna Paulowna;2010;7881.0;205.0;18.0;186.0;0.0;294.0;253.0;5.0;7.0;0.0;29.0;86.0;6.0;0.0;4.0;0.0;55.0;21.0;59.0;18.0;30.0;3.0;4.0;4.0;6695.0;6.0;6689.0;112.0;45.0;30.0;37.0;310.0;;;;;0.0;2.0;0.0;0.0;309.0;120.0;120.0;;;
1062;1062;Anna Paulowna;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1063;1063;Anna Paulowna;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1064;1064;Apeldoorn;1996;34113.0;1001.0;96.0;905.0;0.0;3356.0;2267.0;39.0;239.0;291.0;520.0;168.0;3.0;1.0;65.0;36.0;63.0;0.0;1002.0;239.0;236.0;11.0;99.0;417.0;8966.0;5.0;8962.0;19508.0;16675.0;2780.0;53.0;110.0;;;;;0.0;9.0;25.0;0.0;76.0;;;;;
1065;1065;Apeldoorn;2000;34113.0;978.0;93.0;885.0;0.0;3428.0;2287.0;64.0;230.0;290.0;557.0;149.0;4.0;0.0;66.0;12.0;66.0;0.0;1046.0;234.0;267.0;11.0;104.0;429.0;8866.0;6.0;8860.0;19530.0;16753.0;2723.0;53.0;117.0;;;;;0.0;9.0;22.0;0.0;85.0;;;;;
1066;1066;Apeldoorn;2003;34113.0;975.0;90.0;886.0;0.0;3510.0;2248.0;91.0;248.0;289.0;634.0;145.0;4.0;0.0;71.0;12.0;57.0;0.0;1120.0;237.0;303.0;12.0;122.0;447.0;8761.0;10.0;8751.0;19480.0;16689.0;2751.0;39.0;121.0;;;;;0.0;18.0;22.0;0.0;81.0;;;;;
1067;1067;Apeldoorn;2006;34113.0;977.0;74.0;903.0;0.0;3580.0;2304.0;83.0;235.0;314.0;645.0;227.0;4.0;0.0;69.0;9.0;144.0;0.0;1089.0;238.0;285.0;9.0;120.0;437.0;8673.0;8.0;8665.0;19441.0;16617.0;2784.0;40.0;126.0;;;;;0.0;18.0;25.0;0.0;83.0;;;;;
1068;1068;Apeldoorn;2008;34113.0;980.0;75.0;905.0;0.0;3624.0;2306.0;119.0;230.0;316.0;654.0;275.0;4.0;0.0;68.0;9.0;194.0;0.0;1092.0;236.0;287.0;11.0;120.0;437.0;8580.0;7.0;8572.0;19438.0;16589.0;2808.0;40.0;124.0;;;;;0.0;17.0;25.0;0.0;81.0;;;;;
1069;1069;Apeldoorn;2010;34113.0;1008.0;77.0;931.0;0.0;3613.0;2322.0;113.0;229.0;297.0;652.0;341.0;4.0;0.0;68.0;8.0;262.0;0.0;1042.0;229.0;285.0;12.0;83.0;433.0;8503.0;8.0;8495.0;19479.0;16571.0;2883.0;25.0;127.0;;;;;0.0;17.0;27.0;0.0;83.0;;;;;
1070;1070;Apeldoorn;2012;34115.0;984.0;77.0;907.0;0.0;3768.0;2393.0;120.0;230.0;306.0;720.0;230.0;4.0;0.0;70.0;4.0;152.0;0.0;1099.0;244.0;297.0;12.0;90.0;457.0;8404.0;7.0;8397.0;19504.0;16582.0;2863.0;59.0;125.0;;;;;0.0;22.0;21.0;0.0;82.0;;;;;
1071;1071;Apeldoorn;2015;34115.0;987.0;77.0;910.0;0.0;3818.0;2420.0;129.0;230.0;309.0;730.0;218.0;4.0;0.0;73.0;4.0;138.0;0.0;1107.0;241.0;302.0;12.0;91.0;461.0;8323.0;5.0;8318.0;19537.0;16495.0;2958.0;83.0;125.0;;;;;0.0;16.0;0.0;0.0;109.0;;;;;
1072;1072;Appingedam;1996;2462.0;85.0;11.0;74.0;0.0;273.0;207.0;5.0;1.0;18.0;41.0;18.0;2.0;1.0;7.0;2.0;6.0;0.0;43.0;22.0;20.0;0.0;0.0;1.0;1913.0;0.0;1913.0;52.0;52.0;0.0;0.0;77.0;;;;;0.0;0.0;0.0;0.0;77.0;0.0;0.0;;;
1073;1073;Appingedam;2000;2462.0;95.0;11.0;84.0;0.0;288.0;216.0;7.0;1.0;18.0;45.0;38.0;2.0;1.0;7.0;2.0;26.0;0.0;46.0;22.0;22.0;0.0;0.0;1.0;1868.0;0.0;1868.0;51.0;51.0;0.0;0.0;78.0;;;;;0.0;0.0;0.0;0.0;78.0;0.0;0.0;;;
1074;1074;Appingedam;2003;2462.0;102.0;11.0;91.0;0.0;303.0;219.0;13.0;4.0;16.0;51.0;72.0;2.0;1.0;6.0;2.0;61.0;0.0;44.0;19.0;21.0;0.0;0.0;3.0;1797.0;0.0;1797.0;66.0;46.0;3.0;17.0;78.0;;;;;0.0;2.0;0.0;0.0;76.0;;;;;
1075;1075;Appingedam;2006;2462.0;104.0;7.0;96.0;0.0;313.0;221.0;14.0;3.0;18.0;56.0;58.0;0.0;1.0;7.0;2.0;48.0;0.0;54.0;29.0;22.0;1.0;0.0;3.0;1789.0;0.0;1789.0;62.0;43.0;3.0;16.0;82.0;;;;;0.0;1.0;0.0;0.0;80.0;;;;;
1076;1076;Appingedam;2008;2462.0;107.0;8.0;99.0;0.0;321.0;224.0;15.0;3.0;22.0;56.0;54.0;0.0;1.0;8.0;2.0;44.0;0.0;53.0;27.0;22.0;1.0;0.0;3.0;1784.0;0.0;1784.0;61.0;42.0;3.0;16.0;81.0;;;;;0.0;1.0;0.0;0.0;80.0;;;;;
1077;1077;Appingedam;2010;2462.0;111.0;8.0;103.0;0.0;306.0;221.0;15.0;3.0;16.0;50.0;65.0;0.0;1.0;8.0;2.0;54.0;0.0;53.0;27.0;22.0;1.0;0.0;3.0;1784.0;0.0;1784.0;62.0;45.0;3.0;14.0;81.0;;;;;0.0;2.0;0.0;0.0;79.0;;;;;
1078;1078;Appingedam;2012;2458.0;111.0;8.0;104.0;0.0;312.0;222.0;20.0;3.0;17.0;49.0;59.0;0.0;1.0;8.0;2.0;48.0;0.0;53.0;27.0;22.0;1.0;0.0;3.0;1782.0;0.0;1782.0;60.0;43.0;3.0;14.0;80.0;;;;;0.0;2.0;0.0;0.0;79.0;;;;;
1079;1079;Appingedam;2015;2458.0;111.0;8.0;103.0;0.0;312.0;222.0;20.0;3.0;17.0;50.0;59.0;0.0;1.0;8.0;2.0;48.0;0.0;53.0;27.0;22.0;1.0;0.0;3.0;1783.0;0.0;1783.0;60.0;43.0;0.0;18.0;80.0;;;;;0.0;2.0;0.0;0.0;79.0;;;;;
1080;1080;Arcen en Velden;1996;4203.0;94.0;0.0;94.0;0.0;197.0;151.0;0.0;8.0;9.0;29.0;103.0;0.0;0.0;3.0;84.0;5.0;11.0;115.0;19.0;16.0;0.0;0.0;81.0;2165.0;57.0;2108.0;1343.0;1327.0;1.0;15.0;185.0;;;92.0;;0.0;5.0;75.0;0.0;13.0;;;;;
1081;1081;Arcen en Velden;2000;4203.0;98.0;0.0;98.0;0.0;197.0;150.0;0.0;8.0;10.0;29.0;111.0;0.0;0.0;3.0;84.0;15.0;10.0;116.0;19.0;16.0;0.0;0.0;82.0;2152.0;64.0;2088.0;1340.0;1323.0;1.0;15.0;189.0;;;92.0;;0.0;4.0;75.0;0.0;18.0;;;;;
1082;1082;Arcen en Velden;2003;4153.0;90.0;0.0;90.0;0.0;188.0;151.0;0.0;8.0;2.0;26.0;92.0;0.0;0.0;3.0;81.0;0.0;8.0;128.0;0.0;16.0;0.0;30.0;83.0;2123.0;70.0;2053.0;1333.0;1295.0;8.0;30.0;199.0;;;88.0;;0.0;5.0;86.0;0.0;20.0;;;;;
1083;1083;Arcen en Velden;2006;4154.0;91.0;0.0;91.0;0.0;195.0;156.0;0.0;9.0;2.0;28.0;95.0;0.0;0.0;3.0;85.0;0.0;8.0;131.0;0.0;18.0;0.0;29.0;84.0;2111.0;78.0;2033.0;1337.0;1302.0;8.0;27.0;194.0;;;88.0;;0.0;6.0;87.0;0.0;12.0;;;;;
1084;1084;Arcen en Velden;2008;4154.0;92.0;0.0;92.0;0.0;203.0;163.0;0.0;8.0;2.0;29.0;67.0;0.0;0.0;4.0;54.0;1.0;8.0;131.0;0.0;18.0;0.0;29.0;84.0;2111.0;77.0;2034.0;1333.0;1299.0;8.0;26.0;217.0;;;88.0;;0.0;6.0;71.0;0.0;51.0;;;;;
1085;1085;Arcen en Velden;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1086;1086;Arcen en Velden;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1087;1087;Arcen en Velden;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1088;1088;Arnemuiden;1996;1694.0;95.0;10.0;62.0;23.0;77.0;69.0;5.0;0.0;0.0;3.0;3.0;0.0;0.0;2.0;0.0;0.0;1.0;55.0;9.0;8.0;0.0;11.0;27.0;1173.0;0.0;1173.0;100.0;73.0;17.0;10.0;191.0;;153.0;;;0.0;7.0;0.0;0.0;31.0;;;;;
1089;1089;Arnemuiden;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1090;1090;Arnemuiden;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1091;1091;Arnemuiden;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1092;1092;Arnemuiden;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
